timestamp,customer_id,channel,product_id,quantity,base_price,payment_terms,discount_percentage,final_price,total_amount
2024-01-30 13:36:00,CUST_000413,Online,PROD_0027,6,654.52,COD,15.7,551.76,3310.56
2024-01-19 10:22:00,CUST_000456,Online,PROD_0069,20,777.39,Net 60,19.36,626.89,12537.8
2024-01-25 01:39:00,CUST_000264,Online,PROD_0079,6,891.73,Net 60,5.81,839.92,5039.52
2024-01-09 02:01:00,CUST_000054,Online,PROD_0038,1,761.66,Net 60,15.85,640.94,640.94
2024-01-07 04:20:00,CUST_000135,Offline,PROD_0062,15,567.02,COD,15.95,476.58,7148.7
2024-01-26 04:51:00,CUST_000339,Online,PROD_0053,6,477.2,Net 30,16.36,399.13,2394.78
2024-01-13 20:28:00,CUST_000359,Online,PROD_0080,15,825.14,Net 15,14.86,702.52,10537.8
2024-01-20 05:19:00,CUST_000151,Online,PROD_0018,15,774.27,Net 60,5.54,731.38,10970.7
2024-01-18 01:56:00,CUST_000100,Online,PROD_0097,14,372.77,Net 15,22.86,287.55,4025.7
2024-01-26 05:40:00,CUST_000234,Online,PROD_0099,10,503.35,COD,24.4,380.53,3805.3
2024-01-25 02:32:00,CUST_000032,Online,PROD_0052,8,638.64,COD,17.23,528.6,4228.8
2024-01-01 18:04:00,CUST_000062,Online,PROD_0024,4,38.09,Net 15,11.1,33.86,135.44
2024-01-13 18:11:00,CUST_000429,Online,PROD_0099,6,255.09,Net 30,13.43,220.83,1324.98
2024-01-16 18:34:00,CUST_000196,Online,PROD_0007,20,257.71,Net 60,2.71,250.73,5014.6
2024-01-12 04:33:00,CUST_000030,Offline,PROD_0014,17,884.4,Net 30,9.08,804.1,13669.7
2024-01-22 06:12:00,CUST_000243,Online,PROD_0050,7,338.17,Net 15,24.4,255.66,1789.62
2024-01-25 14:53:00,CUST_000106,Offline,PROD_0094,12,549.69,Net 60,13.69,474.44,5693.28
2024-01-03 20:19:00,CUST_000295,Online,PROD_0024,4,833.27,Net 60,14.02,716.45,2865.8
2024-01-31 04:23:00,CUST_000133,Online,PROD_0079,14,267.1,Net 15,23.85,203.4,2847.6
2024-01-08 21:32:00,CUST_000451,Online,PROD_0013,4,132.52,Net 60,22.16,103.15,412.6
2024-01-08 23:49:00,CUST_000022,Offline,PROD_0019,16,948.88,Net 30,14.22,813.95,13023.2
2024-01-20 15:49:00,CUST_000156,Offline,PROD_0029,1,707.64,COD,6.72,660.09,660.09
2024-01-20 11:12:00,CUST_000406,Offline,PROD_0022,18,185.28,COD,2.92,179.87,3237.66
2024-01-13 09:38:00,CUST_000384,Offline,PROD_0002,19,821.51,Net 15,21.59,644.15,12238.85
2024-01-25 13:31:00,CUST_000214,Online,PROD_0077,10,789.26,COD,23.0,607.73,6077.3
2024-01-30 23:47:00,CUST_000226,Offline,PROD_0036,5,839.17,COD,12.36,735.45,3677.25
2024-01-15 11:08:00,CUST_000285,Offline,PROD_0038,13,283.45,Net 15,2.36,276.76,3597.88
2024-01-08 17:22:00,CUST_000171,Online,PROD_0018,6,454.09,Net 15,15.16,385.25,2311.5
2024-01-18 12:59:00,CUST_000042,Offline,PROD_0051,4,696.74,Net 60,9.19,632.71,2530.84
2024-01-27 17:14:00,CUST_000060,Online,PROD_0015,16,396.76,Net 15,3.95,381.09,6097.44
2024-01-04 16:04:00,CUST_000375,Offline,PROD_0099,8,79.27,Net 30,22.98,61.05,488.4
2024-01-22 15:40:00,CUST_000077,Offline,PROD_0052,16,145.09,Net 15,5.99,136.4,2182.4
2024-01-10 23:17:00,CUST_000455,Offline,PROD_0017,11,601.14,Net 60,17.78,494.26,5436.86
2024-01-17 17:06:00,CUST_000202,Offline,PROD_0077,1,381.42,Net 60,10.73,340.49,340.49
2024-01-04 04:59:00,CUST_000220,Online,PROD_0022,18,15.33,Net 15,20.7,12.16,218.88
2024-01-23 15:34:00,CUST_000452,Online,PROD_0054,4,769.19,Net 30,17.52,634.43,2537.72
2024-01-26 17:28:00,CUST_000187,Online,PROD_0052,11,422.54,Net 60,3.08,409.53,4504.83
2024-01-23 20:13:00,CUST_000096,Online,PROD_0085,20,320.63,Net 30,11.24,284.59,5691.8
2024-01-15 16:32:00,CUST_000342,Online,PROD_0090,10,716.38,Net 60,6.49,669.89,6698.9
2024-01-25 20:16:00,CUST_000212,Online,PROD_0046,16,460.56,COD,17.84,378.4,6054.4
2024-01-23 10:16:00,CUST_000368,Online,PROD_0004,10,697.88,Net 60,13.62,602.83,6028.3
2024-01-26 13:28:00,CUST_000340,Offline,PROD_0007,5,23.07,Net 60,8.5,21.11,105.55
2024-01-20 18:52:00,CUST_000262,Offline,PROD_0010,18,19.33,Net 60,8.24,17.74,319.32
2024-01-07 23:12:00,CUST_000329,Online,PROD_0015,11,564.3,Net 60,2.86,548.16,6029.76
2024-01-18 22:45:00,CUST_000412,Online,PROD_0026,3,982.39,Net 60,5.35,929.83,2789.49
2024-01-01 06:39:00,CUST_000077,Online,PROD_0080,9,279.63,Net 15,17.84,229.74,2067.66
2024-01-18 08:32:00,CUST_000031,Online,PROD_0040,15,686.06,Net 15,15.25,581.44,8721.6
2024-01-29 21:16:00,CUST_000039,Online,PROD_0098,19,180.53,Net 30,8.89,164.48,3125.12
2024-01-19 05:34:00,CUST_000306,Offline,PROD_0061,19,318.43,COD,20.9,251.88,4785.72
2024-01-24 04:33:00,CUST_000334,Online,PROD_0081,5,87.29,Net 15,12.11,76.72,383.6
2024-01-20 03:09:00,CUST_000214,Offline,PROD_0016,6,881.99,COD,19.86,706.83,4240.98
2024-01-10 23:20:00,CUST_000126,Online,PROD_0098,4,317.33,Net 30,19.53,255.36,1021.44
2024-01-11 15:25:00,CUST_000165,Online,PROD_0093,12,238.16,Net 30,21.2,187.67,2252.04
2024-01-29 16:15:00,CUST_000246,Offline,PROD_0018,5,733.3,Net 60,21.24,577.55,2887.75
2024-01-07 15:34:00,CUST_000109,Online,PROD_0075,3,207.45,Net 15,16.98,172.22,516.66
2024-01-26 15:39:00,CUST_000088,Online,PROD_0076,10,247.87,Net 60,18.74,201.42,2014.2
2024-01-30 11:34:00,CUST_000200,Offline,PROD_0002,13,112.58,Net 60,19.42,90.72,1179.36
2024-01-17 20:49:00,CUST_000271,Online,PROD_0054,4,963.24,Net 30,4.23,922.49,3689.96
2024-01-11 03:47:00,CUST_000051,Online,PROD_0018,8,255.16,Net 60,7.51,236.0,1888.0
2024-01-17 08:05:00,CUST_000489,Online,PROD_0054,1,995.71,Net 30,2.61,969.72,969.72
2024-01-24 19:24:00,CUST_000198,Offline,PROD_0038,20,184.39,Net 15,4.73,175.67,3513.4
2024-01-02 08:27:00,CUST_000023,Online,PROD_0097,2,30.45,Net 15,19.46,24.52,49.04
2024-01-21 05:02:00,CUST_000153,Offline,PROD_0073,4,896.74,Net 60,23.68,684.39,2737.56
2024-01-20 05:38:00,CUST_000223,Online,PROD_0015,1,584.22,Net 30,16.84,485.84,485.84
2024-01-01 22:00:00,CUST_000430,Online,PROD_0064,7,357.9,Net 15,22.15,278.63,1950.41
2024-01-05 05:44:00,CUST_000221,Online,PROD_0092,5,518.21,COD,7.95,477.01,2385.05
2024-01-02 14:14:00,CUST_000151,Online,PROD_0008,13,268.12,Net 15,21.14,211.44,2748.72
2024-01-13 13:57:00,CUST_000266,Online,PROD_0046,13,638.41,Net 30,8.47,584.34,7596.42
2024-01-22 06:45:00,CUST_000073,Online,PROD_0100,8,620.3,Net 60,22.35,481.66,3853.28
2024-01-31 23:58:00,CUST_000369,Online,PROD_0039,17,89.39,Net 30,19.95,71.56,1216.52
2024-01-31 09:31:00,CUST_000077,Online,PROD_0052,10,911.58,Net 60,24.59,687.42,6874.2
2024-01-17 13:39:00,CUST_000032,Offline,PROD_0008,10,465.92,Net 15,20.68,369.57,3695.7
2024-01-04 15:23:00,CUST_000369,Online,PROD_0050,2,203.2,Net 60,9.96,182.96,365.92
2024-01-13 21:26:00,CUST_000435,Offline,PROD_0050,6,314.31,Net 60,2.75,305.67,1834.02
2024-01-25 19:17:00,CUST_000493,Offline,PROD_0083,1,867.56,Net 60,21.86,677.91,677.91
2024-01-14 17:36:00,CUST_000425,Online,PROD_0068,18,389.35,Net 60,14.28,333.75,6007.5
2024-01-26 08:59:00,CUST_000065,Online,PROD_0027,3,566.34,COD,21.45,444.86,1334.58
2024-01-03 07:19:00,CUST_000449,Online,PROD_0077,7,948.21,COD,9.68,856.42,5994.94
2024-01-22 09:21:00,CUST_000357,Offline,PROD_0038,16,655.2,Net 60,0.72,650.48,10407.68
2024-01-19 20:27:00,CUST_000424,Online,PROD_0021,3,678.96,Net 30,1.31,670.07,2010.21
2024-01-03 10:10:00,CUST_000018,Offline,PROD_0090,6,256.08,Net 30,16.76,213.16,1278.96
2024-01-31 16:47:00,CUST_000164,Online,PROD_0045,4,671.61,Net 15,2.86,652.4,2609.6
2024-01-07 03:29:00,CUST_000287,Offline,PROD_0058,16,399.86,COD,18.64,325.33,5205.28
2024-01-23 18:11:00,CUST_000054,Online,PROD_0023,3,911.93,Net 15,10.49,816.27,2448.81
2024-01-15 10:36:00,CUST_000063,Offline,PROD_0054,4,138.24,Net 15,14.08,118.78,475.12
2024-01-05 14:28:00,CUST_000257,Online,PROD_0030,11,292.78,COD,20.03,234.14,2575.54
2024-01-18 10:25:00,CUST_000239,Online,PROD_0095,17,75.34,Net 60,6.33,70.57,1199.69
2024-01-12 01:19:00,CUST_000436,Online,PROD_0095,19,387.09,Net 30,10.32,347.14,6595.66
2024-01-15 19:03:00,CUST_000484,Online,PROD_0016,8,156.89,Net 15,18.24,128.27,1026.16
2024-01-22 17:37:00,CUST_000441,Online,PROD_0052,14,846.69,Net 30,22.96,652.29,9132.06
2024-01-23 18:10:00,CUST_000009,Online,PROD_0041,16,925.79,Net 60,7.26,858.58,13737.28
2024-01-28 23:01:00,CUST_000470,Online,PROD_0071,19,672.73,Net 15,15.57,567.99,10791.81
2024-01-27 07:28:00,CUST_000120,Online,PROD_0081,16,112.3,Net 30,23.78,85.6,1369.6
2024-01-11 04:17:00,CUST_000348,Online,PROD_0024,10,348.21,COD,16.22,291.73,2917.3
2024-01-23 17:13:00,CUST_000090,Online,PROD_0020,15,964.85,Net 15,22.32,749.5,11242.5
2024-01-22 09:34:00,CUST_000372,Offline,PROD_0027,4,144.94,Net 60,23.49,110.89,443.56
2024-01-09 02:10:00,CUST_000458,Online,PROD_0002,4,560.92,Net 15,23.23,430.62,1722.48
2024-01-31 11:11:00,CUST_000312,Online,PROD_0060,13,359.4,Net 15,18.96,291.26,3786.38
2024-01-03 20:38:00,CUST_000175,Online,PROD_0051,12,999.17,Net 30,13.8,861.28,10335.36
2024-01-14 23:27:00,CUST_000003,Offline,PROD_0001,15,292.54,Net 30,2.42,285.46,4281.9
2024-01-11 06:24:00,CUST_000130,Online,PROD_0098,13,57.29,COD,5.57,54.1,703.3
2024-01-21 09:42:00,CUST_000054,Offline,PROD_0091,6,705.16,Net 60,6.39,660.1,3960.6
2024-01-15 18:47:00,CUST_000293,Online,PROD_0006,14,333.47,COD,0.83,330.7,4629.8
2024-01-22 20:59:00,CUST_000184,Offline,PROD_0038,3,661.01,Net 30,2.55,644.15,1932.45
2024-01-20 11:31:00,CUST_000415,Online,PROD_0054,8,113.61,Net 60,7.37,105.24,841.92
2024-01-18 22:12:00,CUST_000353,Offline,PROD_0060,12,527.83,COD,2.27,515.85,6190.2
2024-01-05 03:27:00,CUST_000224,Online,PROD_0027,14,381.48,Net 15,4.24,365.31,5114.34
2024-01-14 07:08:00,CUST_000491,Online,PROD_0080,5,541.4,COD,1.36,534.04,2670.2
2024-01-25 18:34:00,CUST_000012,Online,PROD_0062,2,854.94,Net 60,10.41,765.94,1531.88
2024-01-05 20:57:00,CUST_000442,Offline,PROD_0063,10,973.02,Net 15,20.53,773.26,7732.6
2024-01-18 00:07:00,CUST_000195,Offline,PROD_0099,3,755.6,Net 30,20.31,602.14,1806.42
2024-01-19 16:16:00,CUST_000247,Offline,PROD_0091,10,769.19,Net 15,22.62,595.2,5952.0
2024-01-11 01:05:00,CUST_000368,Online,PROD_0035,9,533.65,Net 60,18.64,434.18,3907.62
2024-01-22 13:02:00,CUST_000154,Online,PROD_0058,17,106.43,Net 15,6.11,99.93,1698.81
2024-01-12 03:11:00,CUST_000078,Online,PROD_0061,6,670.39,COD,17.56,552.67,3316.02
2024-01-13 01:01:00,CUST_000140,Online,PROD_0036,9,156.3,COD,18.85,126.84,1141.56
2024-01-15 22:28:00,CUST_000500,Offline,PROD_0092,3,253.2,Net 15,13.58,218.82,656.46
2024-01-17 06:29:00,CUST_000090,Online,PROD_0056,7,710.51,Net 60,20.18,567.13,3969.91
2024-01-28 13:43:00,CUST_000144,Online,PROD_0067,12,660.42,Net 60,1.78,648.66,7783.92
2024-01-30 16:31:00,CUST_000437,Online,PROD_0057,18,321.18,Net 60,14.87,273.42,4921.56
2024-01-14 05:50:00,CUST_000072,Offline,PROD_0041,10,774.32,Net 60,12.0,681.4,6814.0
2024-01-24 05:26:00,CUST_000433,Online,PROD_0031,2,939.92,COD,20.13,750.71,1501.42
2024-01-18 23:36:00,CUST_000177,Offline,PROD_0003,17,549.81,Net 60,3.2,532.22,9047.74
2024-01-24 23:37:00,CUST_000348,Online,PROD_0038,3,680.91,Net 60,5.32,644.69,1934.07
2024-01-02 07:46:00,CUST_000263,Offline,PROD_0053,1,279.06,Net 15,13.97,240.08,240.08
2024-01-15 10:21:00,CUST_000271,Online,PROD_0052,8,971.1,Net 15,23.68,741.14,5929.12
2024-01-22 23:00:00,CUST_000105,Online,PROD_0024,13,280.97,COD,2.08,275.13,3576.69
2024-01-18 11:11:00,CUST_000420,Offline,PROD_0026,11,888.53,COD,18.58,723.44,7957.84
2024-01-25 10:27:00,CUST_000072,Online,PROD_0092,8,928.59,COD,5.13,880.95,7047.6
2024-01-08 06:22:00,CUST_000074,Online,PROD_0073,20,722.43,Net 60,2.64,703.36,14067.2
2024-01-21 01:10:00,CUST_000143,Online,PROD_0037,1,813.47,Net 15,9.87,733.18,733.18
2024-01-22 09:34:00,CUST_000062,Online,PROD_0091,2,463.28,Net 15,14.58,395.73,791.46
2024-01-20 09:27:00,CUST_000146,Offline,PROD_0048,18,920.35,Net 60,20.68,730.02,13140.36
2024-01-27 17:13:00,CUST_000046,Online,PROD_0067,18,745.22,Net 30,15.87,626.95,11285.1
2024-01-18 23:07:00,CUST_000229,Offline,PROD_0041,9,333.48,Net 60,12.29,292.5,2632.5
2024-01-10 21:44:00,CUST_000105,Online,PROD_0049,7,44.6,Net 30,7.14,41.42,289.94
2024-01-21 07:03:00,CUST_000109,Online,PROD_0028,9,545.38,Net 60,7.31,505.51,4549.59
2024-01-27 03:04:00,CUST_000317,Online,PROD_0032,10,842.24,COD,19.26,680.02,6800.2
2024-01-01 16:33:00,CUST_000121,Offline,PROD_0099,2,862.06,Net 30,2.85,837.49,1674.98
2024-01-30 07:38:00,CUST_000499,Offline,PROD_0071,5,836.77,Net 30,3.66,806.14,4030.7
2024-01-31 14:25:00,CUST_000043,Online,PROD_0071,17,222.6,COD,17.99,182.55,3103.35
2024-01-25 04:33:00,CUST_000428,Online,PROD_0085,2,431.89,Net 30,24.03,328.11,656.22
2024-01-07 07:27:00,CUST_000099,Offline,PROD_0032,20,617.69,Net 15,3.01,599.1,11982.0
2024-01-07 06:27:00,CUST_000194,Offline,PROD_0038,10,670.88,Net 60,15.24,568.64,5686.4
2024-01-31 13:52:00,CUST_000311,Offline,PROD_0020,1,341.24,Net 30,5.98,320.83,320.83
2024-01-18 05:03:00,CUST_000214,Online,PROD_0008,12,695.72,COD,0.64,691.27,8295.24
2024-01-10 17:43:00,CUST_000463,Online,PROD_0068,15,594.99,Net 60,20.81,471.17,7067.55
2024-01-16 06:37:00,CUST_000229,Online,PROD_0026,6,571.11,Net 30,12.72,498.46,2990.76
2024-01-28 04:02:00,CUST_000423,Online,PROD_0079,14,666.39,Net 60,0.6,662.39,9273.46
2024-01-12 14:41:00,CUST_000484,Offline,PROD_0070,14,607.33,Net 30,22.39,471.35,6598.9
2024-01-26 19:18:00,CUST_000389,Online,PROD_0048,15,175.21,Net 15,13.39,151.75,2276.25
2024-01-16 10:39:00,CUST_000185,Offline,PROD_0096,1,875.67,COD,18.43,714.28,714.28
2024-01-03 22:06:00,CUST_000112,Online,PROD_0069,17,248.16,Net 15,10.59,221.88,3771.96
2024-01-23 06:45:00,CUST_000399,Online,PROD_0046,11,747.04,Net 15,4.62,712.53,7837.83
2024-01-02 09:18:00,CUST_000347,Online,PROD_0058,15,184.69,Net 30,11.64,163.19,2447.85
2024-01-26 08:47:00,CUST_000272,Online,PROD_0070,20,664.36,Net 15,7.19,616.59,12331.8
2024-01-19 17:40:00,CUST_000313,Online,PROD_0067,16,896.73,COD,7.42,830.19,13283.04
2024-01-16 12:41:00,CUST_000484,Online,PROD_0029,9,19.61,Net 60,16.1,16.45,148.05
2024-01-25 19:13:00,CUST_000102,Offline,PROD_0083,12,979.88,Net 60,2.35,956.85,11482.2
2024-01-12 18:38:00,CUST_000210,Online,PROD_0010,2,39.38,Net 60,9.93,35.47,70.94
2024-01-23 14:15:00,CUST_000227,Offline,PROD_0071,15,21.25,Net 30,13.67,18.35,275.25
2024-01-27 07:09:00,CUST_000281,Offline,PROD_0065,9,858.98,COD,17.75,706.51,6358.59
2024-01-31 03:50:00,CUST_000022,Offline,PROD_0065,16,711.62,Net 30,15.82,599.04,9584.64
2024-01-19 20:58:00,CUST_000248,Offline,PROD_0017,17,114.75,Net 15,22.16,89.32,1518.44
2024-01-15 13:32:00,CUST_000159,Online,PROD_0022,20,938.04,COD,24.81,705.31,14106.2
2024-01-16 09:18:00,CUST_000379,Online,PROD_0100,4,675.21,Net 15,23.44,516.94,2067.76
2024-01-30 21:02:00,CUST_000229,Offline,PROD_0014,8,119.93,COD,19.1,97.02,776.16
2024-01-05 08:17:00,CUST_000418,Online,PROD_0006,7,861.95,Net 60,17.15,714.13,4998.91
2024-01-11 15:01:00,CUST_000343,Online,PROD_0030,6,486.1,COD,0.89,481.77,2890.62
2024-01-12 21:05:00,CUST_000400,Offline,PROD_0047,5,285.35,Net 30,13.34,247.28,1236.4
2024-01-11 07:43:00,CUST_000454,Online,PROD_0097,10,826.79,Net 60,16.59,689.63,6896.3
2024-01-29 01:08:00,CUST_000187,Offline,PROD_0020,3,741.06,COD,10.32,664.58,1993.74
2024-01-15 01:28:00,CUST_000143,Online,PROD_0016,20,626.81,Net 30,9.62,566.51,11330.2
2024-01-01 09:33:00,CUST_000338,Offline,PROD_0068,17,899.53,Net 30,13.56,777.55,13218.35
2024-01-12 22:07:00,CUST_000358,Offline,PROD_0034,16,862.67,Net 15,22.67,667.1,10673.6
2024-01-05 21:59:00,CUST_000397,Online,PROD_0001,11,234.52,Net 60,6.52,219.23,2411.53
2024-01-01 14:05:00,CUST_000024,Online,PROD_0077,13,879.9,COD,9.98,792.09,10297.17
2024-01-12 07:44:00,CUST_000141,Online,PROD_0048,18,380.3,COD,16.33,318.2,5727.6
2024-01-19 00:42:00,CUST_000449,Online,PROD_0008,14,437.46,Net 60,4.65,417.12,5839.68
2024-01-20 00:39:00,CUST_000240,Offline,PROD_0022,2,972.61,Net 15,20.87,769.63,1539.26
2024-01-05 16:07:00,CUST_000292,Online,PROD_0068,12,762.28,Net 15,16.65,635.36,7624.32
2024-01-25 09:33:00,CUST_000305,Online,PROD_0034,10,328.27,Net 60,8.81,299.35,2993.5
2024-01-09 23:22:00,CUST_000082,Online,PROD_0060,7,651.45,Net 60,18.05,533.86,3737.02
2024-01-03 17:06:00,CUST_000048,Online,PROD_0045,2,543.93,Net 60,6.98,505.96,1011.92
2024-01-15 20:53:00,CUST_000353,Online,PROD_0037,18,125.44,Net 30,19.36,101.15,1820.7
2024-01-20 17:24:00,CUST_000358,Offline,PROD_0023,17,888.87,Net 60,1.77,873.14,14843.38
2024-01-03 22:45:00,CUST_000171,Online,PROD_0084,16,823.66,Net 15,10.67,735.78,11772.48
2024-01-24 01:45:00,CUST_000262,Online,PROD_0024,2,779.93,COD,6.54,728.92,1457.84
2024-01-22 10:47:00,CUST_000465,Online,PROD_0091,11,563.56,COD,20.42,448.48,4933.28
2024-01-08 06:42:00,CUST_000068,Offline,PROD_0013,19,228.63,Net 15,18.82,185.6,3526.4
2024-01-03 16:45:00,CUST_000014,Online,PROD_0069,7,885.06,COD,21.05,698.75,4891.25
2024-01-06 07:53:00,CUST_000030,Online,PROD_0080,17,359.44,Net 15,16.29,300.89,5115.13
2024-01-05 07:33:00,CUST_000110,Online,PROD_0060,15,29.92,Net 30,19.88,23.97,359.55
2024-01-15 11:16:00,CUST_000212,Offline,PROD_0038,9,981.96,COD,10.97,874.24,7868.16
2024-01-01 14:45:00,CUST_000264,Online,PROD_0048,12,862.55,Net 30,16.95,716.35,8596.2
2024-01-20 21:15:00,CUST_000438,Online,PROD_0093,8,626.45,COD,0.78,621.56,4972.48
2024-01-29 08:32:00,CUST_000322,Online,PROD_0026,2,22.28,Net 60,22.02,17.37,34.74
2024-01-28 16:28:00,CUST_000485,Offline,PROD_0086,17,235.44,Net 30,17.12,195.13,3317.21
2024-01-13 20:57:00,CUST_000388,Online,PROD_0088,16,457.53,Net 30,21.65,358.47,5735.52
2024-01-21 04:09:00,CUST_000202,Offline,PROD_0077,16,631.8,Net 30,19.27,510.05,8160.8
2024-01-06 23:50:00,CUST_000084,Online,PROD_0085,3,711.07,Net 15,7.16,660.16,1980.48
2024-01-25 12:00:00,CUST_000444,Online,PROD_0001,19,790.39,COD,6.82,736.49,13993.31
2024-01-20 14:45:00,CUST_000376,Offline,PROD_0004,16,560.1,Net 60,19.99,448.14,7170.24
2024-01-08 09:08:00,CUST_000053,Online,PROD_0067,11,659.62,Net 15,4.62,629.15,6920.65
2024-01-17 08:02:00,CUST_000355,Online,PROD_0087,9,813.13,COD,2.77,790.61,7115.49
2024-01-11 11:09:00,CUST_000496,Online,PROD_0080,14,722.64,Net 30,0.38,719.89,10078.46
2024-01-25 16:48:00,CUST_000256,Online,PROD_0013,2,955.26,Net 15,7.46,884.0,1768.0
2024-01-25 10:53:00,CUST_000074,Offline,PROD_0039,13,875.9,Net 60,2.48,854.18,11104.34
2024-01-04 06:52:00,CUST_000220,Offline,PROD_0031,5,177.67,Net 30,20.04,142.06,710.3
2024-01-26 13:38:00,CUST_000143,Offline,PROD_0024,20,947.94,Net 15,12.11,833.14,16662.8
2024-01-24 07:00:00,CUST_000100,Offline,PROD_0079,14,212.13,Net 30,6.31,198.74,2782.36
2024-01-24 21:03:00,CUST_000129,Offline,PROD_0005,1,991.35,COD,15.05,842.15,842.15
2024-01-29 11:55:00,CUST_000406,Offline,PROD_0049,6,704.32,COD,1.76,691.92,4151.52
2024-01-03 12:51:00,CUST_000219,Online,PROD_0086,11,631.26,Net 60,18.15,516.69,5683.59
2024-01-31 05:42:00,CUST_000477,Online,PROD_0086,17,331.08,COD,12.53,289.6,4923.2
2024-01-23 03:51:00,CUST_000271,Offline,PROD_0011,14,141.78,COD,0.16,141.55,1981.7
2024-01-16 06:21:00,CUST_000458,Online,PROD_0024,14,134.91,COD,7.98,124.14,1737.96
2024-01-29 10:55:00,CUST_000468,Offline,PROD_0045,20,867.91,Net 30,18.75,705.18,14103.6
2024-01-01 06:11:00,CUST_000022,Online,PROD_0074,7,438.12,Net 30,4.7,417.53,2922.71
2024-01-07 22:38:00,CUST_000178,Online,PROD_0034,19,564.25,COD,24.05,428.55,8142.45
2024-01-10 15:25:00,CUST_000048,Online,PROD_0011,6,932.52,Net 30,22.42,723.45,4340.7
2024-01-08 08:40:00,CUST_000117,Online,PROD_0057,13,262.8,COD,19.46,211.66,2751.58
2024-01-02 12:12:00,CUST_000329,Offline,PROD_0029,10,766.3,Net 60,1.96,751.28,7512.8
2024-01-23 22:35:00,CUST_000376,Online,PROD_0022,19,475.76,Net 15,8.85,433.66,8239.54
2024-01-25 23:43:00,CUST_000179,Online,PROD_0033,10,220.63,Net 15,7.45,204.19,2041.9
2024-01-17 01:12:00,CUST_000480,Online,PROD_0072,5,854.44,COD,3.44,825.05,4125.25
2024-01-31 17:27:00,CUST_000273,Online,PROD_0049,13,683.15,Net 60,24.99,512.43,6661.59
2024-01-28 14:30:00,CUST_000362,Online,PROD_0096,17,103.97,COD,3.68,100.14,1702.38
2024-01-08 14:32:00,CUST_000339,Offline,PROD_0023,5,546.34,Net 15,7.88,503.29,2516.45
2024-01-20 09:11:00,CUST_000360,Offline,PROD_0069,7,853.25,Net 60,22.0,665.54,4658.78
2024-01-05 08:22:00,CUST_000347,Online,PROD_0095,20,76.27,Net 30,3.61,73.52,1470.4
2024-01-08 15:13:00,CUST_000179,Offline,PROD_0029,7,422.11,Net 15,11.74,372.55,2607.85
2024-01-27 12:54:00,CUST_000421,Offline,PROD_0006,15,807.16,Net 15,24.39,610.29,9154.35
2024-01-21 12:30:00,CUST_000482,Online,PROD_0052,15,859.77,COD,6.18,806.64,12099.6
2024-01-05 15:57:00,CUST_000495,Online,PROD_0089,1,777.61,Net 60,17.58,640.91,640.91
2024-01-11 21:04:00,CUST_000049,Online,PROD_0089,12,312.65,Net 60,2.0,306.4,3676.8
2024-01-13 10:24:00,CUST_000315,Online,PROD_0095,2,511.86,Net 30,15.02,434.98,869.96
2024-01-19 02:46:00,CUST_000394,Online,PROD_0014,18,743.87,Net 60,8.48,680.79,12254.22
2024-01-07 06:37:00,CUST_000255,Online,PROD_0017,15,161.06,COD,17.49,132.89,1993.35
2024-01-03 12:38:00,CUST_000030,Online,PROD_0080,7,599.05,Net 60,10.82,534.23,3739.61
2024-01-05 22:49:00,CUST_000085,Offline,PROD_0028,9,723.17,Net 60,7.47,669.15,6022.35
2024-01-22 07:16:00,CUST_000277,Offline,PROD_0009,3,851.49,Net 60,13.65,735.26,2205.78
2024-01-20 00:45:00,CUST_000034,Online,PROD_0066,10,120.56,Net 30,3.49,116.35,1163.5
2024-01-17 09:11:00,CUST_000329,Offline,PROD_0004,2,336.38,Net 30,20.36,267.89,535.78
2024-01-16 13:26:00,CUST_000098,Offline,PROD_0020,12,546.24,Net 15,18.77,443.71,5324.52
2024-01-16 07:22:00,CUST_000434,Online,PROD_0041,7,704.05,Net 15,13.62,608.16,4257.12
2024-01-28 09:48:00,CUST_000076,Online,PROD_0036,5,732.74,Net 30,9.18,665.47,3327.35
2024-01-27 17:19:00,CUST_000175,Online,PROD_0006,4,260.73,Net 60,22.88,201.07,804.28
2024-01-16 16:15:00,CUST_000341,Online,PROD_0065,1,23.74,Net 30,15.86,19.97,19.97
2024-01-19 23:55:00,CUST_000249,Online,PROD_0050,15,696.88,Net 30,7.12,647.26,9708.9
2024-01-08 05:37:00,CUST_000340,Online,PROD_0064,9,910.04,COD,20.17,726.48,6538.32
2024-01-21 08:35:00,CUST_000134,Online,PROD_0003,6,799.54,Net 60,15.88,672.57,4035.42
2024-01-26 11:59:00,CUST_000178,Online,PROD_0037,14,626.24,Net 30,3.18,606.33,8488.62
2024-01-12 22:16:00,CUST_000365,Offline,PROD_0003,2,977.79,COD,2.86,949.83,1899.66
2024-01-15 08:38:00,CUST_000228,Offline,PROD_0033,12,438.79,Net 15,23.45,335.89,4030.68
2024-01-10 15:11:00,CUST_000063,Offline,PROD_0059,6,529.8,COD,7.2,491.65,2949.9
2024-01-25 06:17:00,CUST_000268,Offline,PROD_0015,13,22.16,Net 60,16.59,18.48,240.24
2024-01-15 05:57:00,CUST_000425,Offline,PROD_0056,4,946.49,Net 15,0.91,937.88,3751.52
2024-01-12 10:51:00,CUST_000415,Online,PROD_0061,16,587.51,Net 15,13.91,505.79,8092.64
